ciclo;grado;estado_eval;codigo;amie;nm_regi;es_regeva;id_zona;id_dist;id_circ;id_prov;id_cant;id_parr;financiamiento;sostenimiento;tp_sexo;na_eano;tp_area;etnibee;quintil;fac_exp;isec;inev;imat;ilyl;icn;ies;nl_inev;nl_imat;nl_ilyl;nl_icn;nl_ies
2018-2019;7;2;DXV4D4C562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;3;999999;-,228494726;713,9;658,07;815,48;706,96;675,11;1;0;2;1;0
2018-2019;10;2;A9VEQTE457;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;4;5;999999;2,140057496;764,75;725,42;736,24;843,62;753,72;1;1;1;2;1
2018-2019;4;2;8MEFOU1512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;4;4;999999;1,273715621;740,33;611,02;765,26;914,86;670,17;1;0;1;2;0
2018-2019;10;2;T12VCES457;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;4;4;999999;1,056754;688,94;620,02;768,34;715,09;652,3;0;0;1;1;0
2018-2019;10;2;E2RN9DE454;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;4;4;999999;1,379595697;624,14;554,39;622,41;728,87;590,89;0;0;0;1;0
2018-2019;7;2;7BC4NB8561;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;2;999999;-,664647824;917,06;916;986,07;909,92;856,25;2;2;3;2;2
2018-2019;7;2;WWXODY6561;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;4;999999;1,418263729;703,47;710,1;716,59;710,3;676,88;1;1;1;1;0
2018-2019;4;2;5E25LH7513;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;4;2;999999;-,677560854;905,88;931,82;924,83;957,63;809,22;2;2;2;3;2
2018-2019;10;2;UUGD5SC450;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2003;2;4;5;999999;1,835916258;705,82;632,26;800,16;760,87;630;1;0;2;1;0
2018-2019;4;2;MOR8OF9512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;999999;3;999999;-,090931748;679,4;690,12;633,49;645,99;748,02;0;0;0;0;1
2018-2019;10;2;XH0YEOH450;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;4;999999;1,393284592;743,71;691,9;744,3;771,59;767,04;1;0;1;1;1
2018-2019;4;1;TEQAJS4510;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;1;6OIWZ42456;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2000;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;DLY1Y6U566;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,58584035;922,35;879,37;875,72;976,13;958,18;2;2;2;3;3
2018-2019;7;2;KL8SFDH561;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;4;1;999999;-1,26605903;578,99;593,19;523,88;655,56;543,32;0;0;0;0;0
2018-2019;10;2;1CCC9GU575;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2003;2;4;5;999999;1,796808551;646,2;669,85;683,31;627,18;604,45;0;0;0;0;0
2018-2019;4;2;SBBXLKF512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;999999;3;999999;-,006417311;813,85;897,28;807,06;802,54;748,51;2;2;2;2;1
2018-2019;7;2;QJE59AN564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,644086922;486,65;487,25;475,66;515,66;468,02;0;0;0;0;0
2018-2019;4;2;9XE97DF510;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;999999;5;999999;1,934006915;713,86;702,59;764,72;703,15;684,98;1;1;1;1;0
2018-2019;7;2;AQFXLP8563;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;3;999999;-,042683917;703,08;678,93;706,72;754,24;672,42;1;0;1;1;0
2018-2019;7;2;82IJHO0564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,470779994;719,7;668,17;703,36;798,86;708,43;1;0;1;1;1
2018-2019;10;2;HZOBRT1602;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;1,563858098;757,6;723,18;751,11;804,79;751,33;1;1;1;2;1
2018-2019;4;2;IOVZSZ9511;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;999999;3;999999;,191755332;969,16;959,24;951,93;983,49;981,97;3;3;3;3;3
2018-2019;10;2;9M7UTRB601;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;999999;3;999999;,496994143;629,83;632,61;666,13;673,21;547,38;0;0;0;0;0
2018-2019;7;2;YNZ4WCL566;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;1;999999;-1,685702551;720;713,94;771,1;741,55;653,42;1;1;1;1;0
2018-2019;7;1;RG41FD8562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2006;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;1;U3OIFPF512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;4;2;KO3622B510;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;999999;1;999999;-1,294692381;946,22;867,21;962,87;979,72;975,08;2;2;3;3;3
2018-2019;10;2;XH96S75450;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;2,353849768;609,69;603,98;620,93;646,6;567,25;0;0;0;0;0
2018-2019;10;2;PHPOW3X456;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2003;2;999999;1;999999;-1,464993526;547,4;535,12;512,53;613,86;528,1;0;0;0;0;0
2018-2019;10;2;2JI8T3C452;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2005;2;4;4;999999;1,223853358;625,69;629,72;618,29;689,61;565,15;0;0;0;0;0
2018-2019;4;2;KMBR8CI513;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;999999;1;999999;-1,615784975;983,14;983,32;970,92;987,5;990,84;3;3;3;3;3
2018-2019;10;2;KE894R4602;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;999999;1;999999;-1,550280488;732,3;614,7;734,5;806,71;773,28;1;0;1;2;1
2018-2019;7;2;FVTF964564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;1;999999;-1,268965487;732,89;731,28;619,92;913,72;666,63;1;1;0;2;0
2018-2019;4;2;I6VEHY9509;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;3;999999;,483258747;514,8;508,39;502,58;493,21;555,01;0;0;0;0;0
2018-2019;4;2;VAN3DPV512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;999999;4;999999;1,015095365;638,96;579,14;729,02;677,66;570,01;0;0;1;0;0
2018-2019;7;2;0Z0BOFJ561;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;2;999999;-1,13758913;576,85;546;582,77;560,1;618,53;0;0;0;0;0
2018-2019;7;2;JWOIGBW564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;4;999999;1,205380385;720,92;731,14;741,67;692,18;718,68;1;1;1;0;1
2018-2019;10;2;WUAHNP6457;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;4;4;999999;1,404526083;936,47;962,5;872,95;976,96;933,47;2;3;2;3;2
2018-2019;4;2;C207PFJ509;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2009;2;999999;5;999999;1,990733547;739,72;675,76;766,99;797,7;718,41;1;0;1;1;1
2018-2019;10;2;12OKW8P452;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;1,461089765;802,49;729,44;762,77;848,73;869,03;2;1;1;2;2
2018-2019;4;2;FCVC2SC512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;4;4;999999;1,117112378;801,54;831,63;792,44;787,28;794,82;2;2;1;1;1
2018-2019;4;2;FNHBIA2513;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;4;4;999999;1,392246208;598,1;539,73;629,37;602,14;621,16;0;0;0;0;0
2018-2019;10;2;AJMV22K457;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2003;2;4;3;999999;,115782797;710,61;681,5;725,78;748,58;686,56;1;0;1;1;0
2018-2019;4;2;L6CD7DD513;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;4;2;999999;-,989901103;602,37;530,68;639,54;654,34;584,93;0;0;0;0;0
2018-2019;7;2;SHJ56DS565;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;999999;3;999999;,448598809;574,23;546,19;625,72;606,17;518,83;0;0;0;0;0
2018-2019;7;2;SA0MXIK561;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;4;999999;,575062475;584,59;568,88;622,2;577,47;569,79;0;0;0;0;0
2018-2019;10;2;4C4DKVK455;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;999999;5;999999;1,901923082;517,99;520,72;471,16;610,52;469,54;0;0;0;0;0
2018-2019;10;2;A0SFMFE451;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;1,747110437;698,49;681,27;746,88;701,17;664,62;0;0;1;1;0
2018-2019;10;2;RF1YIUY451;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2003;2;999999;2;999999;-,367940834;710,95;681,42;778,22;720,96;663,19;1;0;1;1;0
2018-2019;7;2;8ON8H0Q563;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;4;4;999999;1,405594619;792,62;714,31;918,22;839,62;698,34;1;1;2;2;0
2018-2019;4;2;AOCBYBC509;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2009;2;999999;3;999999;,022813714;726,79;627,69;774,82;746,55;758,1;1;0;1;1;1
2018-2019;4;2;10FO775511;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;4;3;999999;-,120860383;725,27;716,7;714,19;744,69;725,5;1;1;1;1;1
2018-2019;10;1;DQ22FG7452;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2001;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;XZQTRB6562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;3;999999;,250334527;712,54;662,99;768,96;739,64;678,56;1;0;1;1;0
2018-2019;10;2;2PVQI2W456;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;999999;4;999999;,813587336;611,59;493,32;655,3;652,82;644,92;0;0;0;0;0
2018-2019;7;2;K6AA20C562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;4;5;999999;1,925003712;705,47;632,05;637,61;705,29;846,92;1;0;0;1;2
2018-2019;10;2;W00RXKS457;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;4;5;999999;1,954034091;754,87;666,79;731,15;873,73;747,79;1;0;1;2;1
2018-2019;10;2;QB27IC9452;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;1,766105993;732,74;694,29;752,87;778,95;704,83;1;0;1;1;1
2018-2019;7;2;8FQB1I8561;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2006;2;4;5;999999;1,853500777;818,28;662,1;952,13;816,02;842,86;2;0;3;2;2
2018-2019;4;2;4FSMKHB509;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;999999;3;999999;-,202375301;730,59;885,33;677,13;704,59;655,29;1;2;0;1;0
2018-2019;10;1;K67T4CJ455;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2003;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;89DMABT453;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;1,640094461;680,85;538,9;748,18;739,33;696,97;0;0;1;1;0
2018-2019;10;2;3A8Z797601;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;999999;2;999999;-,650368394;796,69;763,63;853,17;822,18;747,77;1;1;2;2;1
2018-2019;7;2;LU6ZB4E562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;4;999999;1,00497205;804,51;624,71;742,09;962,87;888,36;2;0;1;3;2
2018-2019;7;1;5PDXZPF564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;FNC8YND567;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,456349073;664,52;619,67;672,97;647,78;717,67;0;0;0;0;1
2018-2019;7;2;D8AUUFK565;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,887329205;752,28;654,53;824,73;760,9;768,96;1;0;2;1;1
2018-2019;4;2;WG6BG9T513;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;999999;4;999999;,632039213;637,1;520,82;656,43;707,36;663,8;0;0;0;1;0
2018-2019;10;2;FS5BQ45453;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;3;5;999999;1,500389304;734,88;610,08;878,34;748,57;702,55;1;0;2;1;1
2018-2019;4;2;XB1GGM2510;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;999999;4;999999;,69953258;956,34;918,64;964,08;980,93;961,72;3;2;3;3;3
2018-2019;4;2;SVL5QRX512;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2009;2;999999;5;999999;1,54580708;758,36;783,56;726,53;860,39;662,95;1;1;1;2;0
2018-2019;10;1;HOFF82P451;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2001;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;GEKSWFV562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;4;4;999999;,582098228;683,94;604,57;730,93;754,09;646,16;0;0;1;1;0
2018-2019;4;2;CTOE74Z511;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;4;3;999999;-,217032403;758,64;719,64;753,23;809,45;752,26;1;1;1;2;1
2018-2019;10;2;CNPBBBD456;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;999999;3;999999;-,205602424;600,56;549,09;685,13;622,65;545,38;0;0;0;0;0
2018-2019;10;2;YFWG3IZ453;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;5;999999;1,834395865;698,72;627,15;757,29;768,21;642,24;0;0;1;1;0
2018-2019;10;2;KO342CC455;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;999999;3;999999;,410788017;625,39;603,38;619,94;668,6;609,66;0;0;0;0;0
2018-2019;10;2;EM7A19C450;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2003;2;999999;5;999999;1,689674696;612,02;575,91;619,72;621,38;631,08;0;0;0;0;0
2018-2019;10;1;WZ5RYB5455;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2001;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;E4JNPDE563;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;4;4;999999;1,09881122;816,65;763,43;850,68;898,8;753,68;2;1;2;2;1
2018-2019;10;2;98J143C452;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;999999;4;999999;,601143009;678,67;592,06;733,91;778,07;610,66;0;0;1;1;0
2018-2019;10;2;YI690MT457;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2003;2;4;2;999999;-1,122590169;689,06;572,95;748,75;703,55;730,98;0;0;1;1;1
2018-2019;10;2;IOBQE7F456;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;999999;4;999999;,611227086;629,15;629,34;654,21;675,66;557,38;0;0;0;0;0
2018-2019;7;2;HA01OHB564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;999999;3;999999;-,229019944;709,28;659,71;739,64;735,33;702,43;1;0;1;1;1
2018-2019;7;2;1F5IV75564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,785791407;639,25;640,76;642,47;668,59;605,17;0;0;0;0;0
2018-2019;7;2;DEUXN98562;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2007;2;4;1;999999;-1,293769397;566;517,99;577,17;581,74;587,1;0;0;0;0;0
2018-2019;10;2;YAJ1MBQ455;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2002;2;4;3;999999;-,038297519;704,8;599,54;704,38;828,61;686,66;1;0;1;2;0
2018-2019;7;2;3SAA4K2565;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;4;5;999999;1,715865847;931,27;837,97;958,76;951,64;976,71;2;2;3;3;3
2018-2019;10;2;CMPLA6R451;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;4;999999;1,311800965;618,27;606,25;667,8;628,74;570,31;0;0;0;0;0
2018-2019;10;2;DFQ0BAH592;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2003;2;4;4;999999;,663429141;612,14;545,88;636,81;638,31;627,57;0;0;0;0;0
2018-2019;10;1;4LSIRHD452;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2003;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;J8CG4IZ454;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2004;2;999999;1;999999;-1,209698533;671,87;697,36;640,59;744,83;604,7;0;0;0;1;0
2018-2019;10;2;DEDEDAJ451;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;999999;2;999999;-1,037853144;844,24;783,59;916,62;881,73;795,03;2;1;2;2;1
2018-2019;4;2;WJIVMZB511;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2010;2;999999;5;999999;2,154944562;722,66;619,33;740,22;709,7;821,39;1;0;1;1;2
2018-2019;7;2;UBVUAK4566;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;999999;5;999999;1,800181887;615,87;679,85;624,68;653,27;505,68;0;0;0;0;0
2018-2019;10;2;9CLF18E592;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2004;2;4;1;999999;-2,015993944;599,04;600,96;594,44;615,84;584,9;0;0;0;0;0
2018-2019;4;1;4XZ17MI510;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2010;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;7;2;HFFEMTT563;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;1;2006;2;4;5;999999;1,706502859;577,35;541,76;575,5;580,38;611,75;0;0;0;0;0
2018-2019;7;2;8QWFI6R564;20H00001;4;1;5;20D01;20D01C03;20;2001;200150;3;3;2;2007;2;999999;3;999999;,27296401;624,73;677,07;619,85;623;578,98;0;0;0;0;0
2018-2019;10;2;AUTKAAE458;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2003;2;4;5;999999;2,062801421;915,73;851,92;945,72;971,49;893,77;2;2;2;3;2
2018-2019;4;1;F7H5UPI518;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2009;2;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999;999999
2018-2019;10;2;K6LIFOI460;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;4;5;999999;1,65974367;653,68;530,29;699,78;784,32;600,35;0;0;0;1;0
2018-2019;4;2;4MUC05X515;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2009;2;3;1;999999;-1,354678549;847,43;775,41;858,78;821,09;934,44;2;1;2;2;2
2018-2019;7;2;422LT7G569;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2007;2;4;5;999999;1,762934602;789,86;655,85;871,86;804,46;827,26;1;0;2;2;2
2018-2019;4;2;EG8EBH6514;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2008;2;4;4;999999;1,419598319;854,9;786,85;868,97;968,62;795,15;2;1;2;3;1
2018-2019;10;2;ESXA4YF458;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;4;3;999999;,070628456;651,68;563,36;722,33;736,8;584,25;0;0;1;1;0
2018-2019;7;2;IR1S6AV569;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2006;2;4;4;999999;1,293462926;655,86;644,72;795,45;595,83;587,45;0;0;1;0;0
2018-2019;7;2;7Y9AUB2570;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2006;2;4;5;999999;1,610735006;712,42;704,59;714,51;715,8;714,77;1;1;1;1;1
2018-2019;4;2;XECB85F515;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2010;2;999999;4;999999;1,281863516;555,74;616,43;640,34;516,86;449,33;0;0;0;0;0
2018-2019;4;2;6CTIV7F518;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2007;2;4;4;999999;1,300734004;798,2;897,2;670,66;881,9;743,05;1;2;0;2;1
2018-2019;4;2;SFFMF7O518;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2009;2;4;1;999999;-1,723912744;559,48;496,84;584,26;642,87;513,93;0;0;0;0;0
2018-2019;7;2;PQICF8F571;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2007;2;4;2;999999;-1,121518137;689,15;627,6;734,61;685,62;708,78;0;0;1;0;1
2018-2019;10;2;8QCUVHH459;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;4;5;999999;1,710320694;667,35;671,42;664,6;748,23;585,15;0;0;0;1;0
2018-2019;10;2;FXZ78DU459;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;4;4;999999;1,288766145;733,76;687,72;693,92;814,23;739,17;1;0;0;2;1
2018-2019;4;2;2R1OCYA517;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2009;2;4;2;999999;-1,13746564;614,03;596;643,37;689,88;526,89;0;0;0;0;0
2018-2019;4;2;9UK5PA1515;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2009;2;4;3;999999;-,007678451;796,28;737,81;800,23;840,36;806,71;1;1;2;2;2
2018-2019;4;2;3SMI7HC516;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2010;2;4;4;999999;,559523162;564,49;531,18;589,08;557,52;580,18;0;0;0;0;0
2018-2019;7;2;AHF8ADC567;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2007;2;4;5;999999;1,775387004;914,24;807,37;999,14;912,96;937,48;2;2;3;2;2
2018-2019;10;2;7WWD2ER459;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;999999;5;999999;2,114704713;591,42;534,32;590,25;640,35;600,75;0;0;0;0;0
2018-2019;10;2;AVLQ4KS458;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2004;2;4;4;999999;1,146875745;741,37;633,72;804,05;787,53;740,19;1;0;2;1;1
2018-2019;4;2;9YG9MBX515;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2010;2;4;3;999999;-,024872812;630,05;604,33;620,74;668,57;626,57;0;0;0;0;0
2018-2019;7;2;4RUFAOF567;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2005;2;4;2;999999;-,778999522;816,79;793,36;854,14;809,36;810,31;2;1;2;2;2
2018-2019;4;2;S5WUPS8515;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2010;2;4;2;999999;-1,140715916;653,13;681,54;653,28;694,54;583,15;0;0;0;0;0
2018-2019;7;2;5PD1UB6569;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2007;2;4;3;999999;-,124849748;786,15;781,67;904,73;739,04;719,17;1;1;2;1;1
2018-2019;4;2;MF1AABU517;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2009;2;4;4;999999;1,247137816;783,72;760,14;792,5;787,35;794,9;1;1;1;1;1
2018-2019;4;2;XWABGAZ518;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2010;2;4;5;999999;1,499343881;655,88;646,85;629,78;741,84;605,05;0;0;0;1;0
2018-2019;4;2;S371DF7516;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2010;2;4;2;999999;-,663518702;611,16;569,81;617,48;603,16;654,18;0;0;0;0;0
2018-2019;10;2;A7TVL73459;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2004;2;4;2;999999;-1,029264127;800,54;719,81;870,93;870,76;740,67;2;1;2;2;1
2018-2019;7;2;J0J4CU0567;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2007;2;4;5;999999;2,089025734;732,07;693,93;803,6;747,77;682,99;1;0;2;1;0
2018-2019;4;2;73Y9OAY514;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2010;2;4;1;999999;-1,326556949;771,76;796,38;754,9;828,63;707,15;1;1;1;2;1
2018-2019;4;2;I6Y2E9D517;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2010;2;4;1;999999;-1,722742874;657;684,58;656,78;637,99;648,63;0;0;0;0;0
2018-2019;7;2;FSI21B4567;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;1;2007;2;4;4;999999;1,40069591;621,91;560,04;729,05;632,84;565,71;0;0;1;0;0
2018-2019;4;2;VJ6O9N7517;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2010;2;1;5;999999;1,869833811;675,79;627,11;749,49;673,66;652,89;0;0;1;0;0
2018-2019;4;2;NFFU2BD518;20H00006;4;1;5;20D01;20D01C03;20;2001;200150;1;4;2;2009;2;4;2;999999;-,627555956;536,56;511,39;501,43;629,32;504,09;0;0;0;0;0
